station name: LODI WWTP,,,,,,,,,,
station identifier: 474790,,,,,,,,,,
key: T=trace | M=missing | blank=unknown,,,,,,,,,,
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
4/25/14,41,40,0.42,0,0,8,8,8,0,8
4/26/14,66,36,0,0,0,8,8,8,0,8
4/27/14,54,38,0.2,0,0,8,8,8,0,8
4/28/14,52,41,0.28,0,0,8,8,8,0,8
4/29/14,49,41,1.4,0,0,8,8,8,0,8
4/30/14,49,42,0.19,0,0,8,8,8,0,8
5/1/14,50,40,0.07,0,0,8,8,8,0,8
5/2/14,53,41,0.04,0,0,8,8,8,0,8
5/3/14,54,39,0.05,0,0,8,8,8,0,8
5/4/14,63,42,0,0,0,8,8,8,0,8
5/5/14,62,43,0,0,0,8,8,8,0,8
5/6/14,61,39,0,0,0,8,8,8,0,8
5/7/14,64,42,0,0,0,8,8,8,0,8
5/8/14,60,47,0.38,0,0,8,8,8,0,8
5/9/14,82,52,0.05,M,M,8,8,8,,
5/10/14,66,37,T,M,M,8,8,8,,
5/11/14,75,51,0,M,M,8,8,8,,
5/12/14,78,63,1.06,M,M,8,8,8,,
5/13/14,80,55,0.74,M,M,8,8,8,,
5/14/14,57,37,0,M,M,8,8,8,,
5/15/14,59,41,0.07,M,M,8,8,8,,
5/16/14,56,37,0.02,M,M,8,8,8,,
5/17/14,52,32,0,M,M,8,8,8,,
5/18/14,62,44,0,M,M,8,8,8,,
5/19/14,73,49,0,M,M,8,8,8,,
5/20/14,65,52,0.04,M,M,8,8,8,,
5/21/14,87,54,0,M,M,8,8,8,,
5/22/14,83,51,0,M,M,8,8,8,,
5/23/14,74,44,0,M,M,8,8,8,,
5/24/14,74,42,0,M,M,8,8,8,,
5/25/14,78,45,0,M,M,8,8,8,,
5/26/14,85,47,T,M,M,8,8,8,,
5/27/14,84,65,0.17,M,M,8,8,8,,
5/28/14,84,58,0.95,M,M,8,8,8,,
5/29/14,78,50,0,M,M,8,8,8,,
5/30/14,84,50,0,M,M,8,8,8,,
5/31/14,87,50,0,M,M,8,8,8,,
6/1/14,90,61,0.02,M,M,8,8,8,,
6/2/14,87,69,1.5,M,M,8,8,8,,
6/3/14,81,61,0.57,M,M,8,8,8,,
6/4/14,77,61,0.01,M,M,8,8,8,,
6/5/14,75,51,0,M,M,8,8,8,,
6/6/14,80,56,0,M,M,8,8,8,,
6/7/14,83,55,0,M,M,8,8,8,,
6/8/14,83,57,0.5,M,M,8,8,8,,
6/9/14,75,47,0,M,M,8,8,8,,
6/10/14,77,52,0,M,M,8,8,8,,
6/11/14,71,57,T,M,M,8,8,8,,
6/12/14,75,52,0,M,M,8,8,8,,
6/13/14,74,52,0,M,M,8,8,8,,
6/14/14,74,48,0,M,M,8,8,8,,
6/15/14,82,55,0,M,M,8,8,8,,
6/16/14,83,55,0,M,M,8,8,8,,
6/17/14,87,63,1.14,M,M,8,8,8,,
6/18/14,86,66,0.35,M,M,8,8,8,,
6/19/14,81,64,2.73,M,M,8,8,8,,
6/20/14,75,65,0.88,M,M,8,8,8,,
6/21/14,83,64,0,M,M,8,8,8,,
6/22/14,81,59,0.03,M,M,8,8,8,,
6/23/14,82,65,0.77,M,M,8,8,8,,
6/24/14,83,62,0,M,M,8,8,8,,
6/25/14,84,64,0,M,M,8,8,8,,
6/26/14,84,61,0,M,M,8,8,8,,
6/27/14,83,63,0,M,M,8,8,8,,
6/28/14,88,67,0,M,M,8,8,8,,
6/29/14,87,65,0.3,M,M,8,8,8,,
6/30/14,83,67,0.28,M,M,8,8,8,,
7/1/14,86,63,0.92,M,M,8,8,8,,
7/2/14,79,57,0.03,M,M,8,8,8,,
7/3/14,79,47,T,M,M,8,8,8,,
7/4/14,79,47,0,M,M,8,8,8,,
7/5/14,81,52,0,M,M,8,8,8,,
7/6/14,77,61,0,M,M,8,8,8,,
7/7/14,80,62,0,M,M,8,8,8,,
7/8/14,84,63,0.47,M,M,8,8,8,,
7/9/14,79,55,0,M,M,8,8,8,,
7/10/14,75,51,0,M,M,8,8,8,,
7/11/14,82,55,0,M,M,8,8,8,,
7/12/14,78,66,0.01,M,M,8,8,8,,
7/13/14,78,62,0.12,M,M,8,8,8,,
7/14/14,81,53,0,M,M,8,8,8,,
7/15/14,74,54,0.11,M,M,8,8,8,,
7/16/14,67,46,0.04,M,M,8,8,8,,
7/17/14,74,45,0,M,M,8,8,8,,
7/18/14,78,51,0,M,M,8,8,8,,
7/19/14,81,51,0,M,M,8,8,8,,
7/20/14,81,56,0,M,M,8,8,8,,
7/21/14,83,64,0,M,M,8,8,8,,
7/22/14,88,67,0,M,M,8,8,8,,
7/23/14,92,57,0,M,M,8,8,8,,
7/24/14,79,52,0,M,M,8,8,8,,
7/25/14,80,57,T,M,M,8,8,8,,
7/26/14,71,63,0.04,M,M,8,8,8,,
7/27/14,81,63,0,M,M,8,8,8,,
7/28/14,76,55,0.4,M,M,8,8,8,,
7/29/14,76,55,0,M,M,8,8,8,,
7/30/14,78,54,0.06,M,M,8,8,8,,
7/31/14,76,55,0,M,M,8,8,8,,
8/1/14,81,54,T,M,M,8,8,8,,
8/2/14,84,54,0.49,M,M,8,8,8,,
8/3/14,84,58,T,M,M,8,8,8,,
8/4/14,85,61,0,M,M,8,8,8,,
8/5/14,80,63,0.78,M,M,8,8,8,,
8/6/14,80,55,0,M,M,8,8,8,,
8/7/14,82,54,0,M,M,8,8,8,,
8/8/14,83,55,0,M,M,8,8,8,,
8/9/14,85,56,0,M,M,8,8,8,,
8/10/14,83,55,0,M,M,8,8,8,,
8/11/14,83,59,0,M,M,8,8,8,,
8/12/14,82,59,0.06,M,M,8,8,8,,
8/13/14,75,51,0,M,M,8,8,8,,
8/14/14,81,49,0,M,M,8,8,8,,
8/15/14,74,45,0,M,M,8,8,8,,
8/16/14,82,47,0,M,M,8,8,8,,
8/17/14,84,63,0,M,M,8,8,8,,
8/18/14,80,61,0,M,M,8,8,8,,
8/19/14,84,62,0.81,M,M,8,8,8,,
8/20/14,81,58,0,M,M,8,8,8,,
8/21/14,85,59,0,M,M,8,8,8,,
8/22/14,78,68,0.38,M,M,8,8,8,,
8/23/14,91,73,0,M,M,8,8,8,,
8/24/14,81,70,T,M,M,8,8,8,,
8/25/14,89,70,T,M,M,8,8,8,,
8/26/14,80,67,0.9,M,M,8,8,8,,
8/27/14,78,59,0,M,M,8,8,8,,
8/28/14,76,56,0,M,M,8,8,8,,
8/29/14,77,56,0.01,M,M,8,8,8,,
8/30/14,89,66,0.16,M,M,8,8,8,,
8/31/14,80,60,0.1,M,M,8,8,8,,
9/1/14,87,64,0,M,M,8,8,8,,
9/2/14,79,54,0.08,M,M,8,8,8,,
9/3/14,80,52,0,M,M,8,8,8,,
9/4/14,85,53,0.9,M,M,8,8,8,,
9/5/14,86,67,0.05,M,M,8,8,8,,
9/6/14,74,48,0,M,M,8,8,8,,
9/7/14,75,48,0,M,M,8,8,8,,
9/8/14,81,48,0,M,M,8,8,8,,
9/9/14,76,51,0,M,M,8,8,8,,
9/10/14,81,51,0.51,M,M,8,8,8,,
9/11/14,74,45,0.17,M,M,8,8,8,,
9/12/14,54,41,T,M,M,8,8,8,,
9/13/14,54,38,0.21,M,M,8,8,8,,
9/14/14,61,38,0,M,M,8,8,8,,
9/15/14,68,39,T,M,M,8,8,8,,
9/16/14,59,35,0.28,M,M,8,8,8,,
9/17/14,66,35,0,M,M,8,8,8,,
9/18/14,71,37,0,M,M,8,8,8,,
9/19/14,67,49,0,M,M,8,8,8,,
9/20/14,75,49,0.21,M,M,8,8,8,,
9/21/14,76,54,0.19,M,M,8,8,8,,
9/22/14,65,36,0,M,M,8,8,8,,
9/23/14,70,37,0,M,M,8,8,8,,
9/24/14,77,37,0,M,M,8,8,8,,
9/25/14,74,51,T,M,M,8,8,8,,
9/26/14,80,45,0,M,M,8,8,8,,
9/27/14,81,45,0,M,M,8,8,8,,
9/28/14,83,50,0,M,M,8,8,8,,
9/29/14,82,50,0,M,M,8,8,8,,
9/30/14,81,46,0.13,0,0,8,8,8,0,8
10/1/14,51,40,0,0,0,8,8,8,0,8
10/2/14,70,49,0,0,0,8,8,8,0,8
10/3/14,72,54,0.47,0,0,8,8,8,0,8
10/4/14,56,36,0.02,0,0,8,8,8,0,8
10/5/14,49,30,0.09,0,0,8,8,8,0,8
10/6/14,53,33,0,0,0,8,8,8,0,8
10/7/14,57,33,0,0,0,8,8,8,0,8
10/8/14,64,35,0,0,0,8,8,8,0,8
10/9/14,65,31,0,0,0,8,8,8,0,8
10/10/14,59,29,0,0,0,8,8,8,0,8
10/11/14,59,27,0,0,0,8,8,8,0,8
10/12/14,61,33,0,0,0,8,8,8,0,8
10/13/14,62,35,0.06,0,0,8,8,8,0,8
10/14/14,63,53,1.47,0,0,8,8,8,0,8
10/15/14,55,49,0.21,0,0,8,8,8,0,8
10/16/14,54,47,0.06,0,0,8,8,8,0,8
10/17/14,68,46,0,0,0,8,8,8,0,8
10/18/14,57,46,T,0,0,8,8,8,0,8
10/19/14,53,27,0,0,0,8,8,8,0,8
10/20/14,59,27,0,0,0,8,8,8,0,8
10/21/14,59,27,0,0,0,8,8,8,0,8
10/22/14,51,26,0,0,0,8,8,8,0,8
10/23/14,60,27,0,0,0,8,8,8,0,8
10/24/14,52,41,0.25,0,0,8,8,8,0,8
10/25/14,65,48,0,0,0,8,8,8,0,8
10/26/14,68,31,0,0,0,8,8,8,0,8
10/27/14,64,31,0,0,0,8,8,8,0,8
10/28/14,75,32,0,0,0,8,8,8,0,8
10/29/14,52,42,T,0,0,8,8,8,0,8
10/30/14,49,30,0,0,0,8,8,8,0,8
10/31/14,49,31,T,T,0,8,8,8,0,8
11/1/14,40,17,0,0,0,8,8,8,0,8
11/2/14,45,17,0,0,0,8,8,8,0,8
11/3/14,55,34,0,0,0,8,8,8,0,8
11/4/14,62,34,0.15,0,0,8,8,8,0,8
11/5/14,53,32,0,0,0,8,8,8,0,8
11/6/14,53,32,0.08,0,0,8,8,8,0,8
11/7/14,41,30,0,0,0,8,8,8,0,8
11/8/14,46,32,T,0,0,8,8,8,0,8
11/9/14,46,32,0,0,0,8,8,8,0,8
11/10/14,48,37,T,0,0,8,8,8,0,8
11/11/14,58,37,T,0,0,8,8,8,0,8
11/12/14,39,20,T,0,0,8,8,8,0,8
11/13/14,39,20,T,0,0,8,8,8,0,8
11/14/14,29,21,T,T,0,8,8,8,0,8
11/15/14,26,8,0,0,0,8,8,8,0,8
11/16/14,25,18,0.1,1.1,1,8,8,8,0,8
11/17/14,29,9,0,0,1,8,8,8,0,8
11/18/14,16,9,0,0,1,8,8,8,0,8
11/19/14,19,9,T,T,1,8,8,8,0,8
11/20/14,26,9,0,0,T,8,8,8,0,8
11/21/14,23,1,0,0,T,8,8,8,0,8
11/22/14,35,2,0,0,0,8,8,8,0,8
11/23/14,53,22,T,0,0,8,8,8,0,8
11/24/14,52,40,0.61,0,0,8,8,8,0,8
11/25/14,40,22,0.38,3.1,3,8,8,8,0,8
11/26/14,40,5,T,T,3,8,8,8,0,8
11/27/14,23,12,T,T,3,8,8,8,0,8
11/28/14,21,1,0.02,0.3,3,8,8,8,0,8
11/29/14,30,19,T,T,3,8,8,8,0,8
11/30/14,48,29,0,0,1,8,8,8,0,8
12/1/14,32,7,0,0,1,8,8,8,0,8
12/2/14,17,3,0,0,1,8,8,8,0,8
12/3/14,33,17,0,0,1,8,8,8,0,8
12/4/14,32,14,0,0,T,8,8,8,0,8
12/5/14,32,18,0,0,T,8,8,8,0,8
12/6/14,36,23,0,0,T,8,8,8,0,8
12/7/14,35,15,0,0,T,8,8,8,0,8
12/8/14,35,30,0.22,0,T,8,8,8,0,8
12/9/14,34,29,0.06,0,T,8,8,8,0,8
12/10/14,35,23,0,0,T,8,8,8,0,8
12/11/14,35,21,0,0,T,8,8,8,0,8
12/12/14,30,20,T,T,T,8,8,8,0,8
12/13/14,39,29,0,0,0,8,8,8,0,8
12/14/14,44,29,0.01,0,0,8,8,8,0,8
12/15/14,47,42,0,0,0,8,8,8,0,8
12/16/14,47,41,0.42,0,0,8,8,8,0,8
12/17/14,43,22,T,0,0,8,8,8,0,8
12/18/14,25,16,0,0,0,8,8,8,0,8
12/19/14,27,20,0,0,0,8,8,8,0,8
12/20/14,27,22,0,0,0,8,8,8,0,8
12/21/14,32,26,0,0,0,8,8,8,0,8
12/22/14,36,32,0.05,0,0,8,8,8,0,8
12/23/14,41,34,0.42,0,0,8,8,8,0,8
12/24/14,43,34,0.03,0,0,8,8,8,0,8
12/25/14,36,32,0,0,0,8,8,8,0,8
12/26/14,42,32,0,0,0,8,8,8,0,8
12/27/14,47,30,0.04,0,0,8,8,8,0,8
12/28/14,39,17,0,0,0,8,8,8,0,8
12/29/14,32,15,0,0,0,8,8,8,0,8
12/30/14,24,2,0,0,0,8,8,8,0,8
12/31/14,14,-2,0,0,0,8,8,8,0,8
1/1/15,19,-2,0,0,0,8,8,8,0,8
1/2/15,30,13,0,0,0,8,8,8,0,8
1/3/15,30,14,0.05,1,1,8,8,8,0,8
1/4/15,32,19,0.09,0.9,2,8,8,8,0,8
1/5/15,19,-8,0,0,2,8,8,8,0,8
1/6/15,2,-13,0.1,0.9,3,8,8,8,0,8
1/7/15,13,-13,0,0,3,8,8,8,0,8
1/8/15,0,-8,0,0,3,8,8,8,0,8
1/9/15,11,-4,0.1,1.5,4,8,8,8,0,8
1/10/15,5,-7,0,0,4,8,8,8,0,8
1/11/15,21,-4,0,0,4,8,8,8,0,8
1/12/15,26,5,0,0,3,8,8,8,0,8
1/13/15,16,-11,0,0,3,8,8,8,0,8
1/14/15,19,-6,0,0,3,8,8,8,0,8
1/15/15,23,12,0,0,3,8,8,8,0,8
1/16/15,37,22,0,0,3,8,8,8,0,8
1/17/15,38,24,0,0,2,8,8,8,0,8
1/18/15,42,34,0,0,1,8,8,8,0,8
1/19/15,42,21,0,0,0,8,8,8,0,8
1/20/15,36,21,T,T,0,8,8,8,0,8
1/21/15,34,27,0.27,2,2,8,8,8,0,8
1/22/15,32,26,0,0,1,8,8,8,0,8
1/23/15,33,26,0,0,1,8,8,8,0,8
1/24/15,36,26,0,0,1,8,8,8,0,8
1/25/15,35,22,T,T,1,8,8,8,0,8
1/26/15,25,10,0,0,0,8,8,8,0,8
1/27/15,24,18,0.08,1,1,8,8,8,0,8
1/28/15,28,22,T,T,1,8,8,8,0,8
1/29/15,34,23,0,0,1,8,8,8,0,8
1/30/15,35,12,0,0,1,8,8,8,0,8
1/31/15,26,12,0,0,1,8,8,8,0,8
2/1/15,33,14,0.3,2.5,3,8,8,8,0,8
2/2/15,33,-5,0.16,1.7,4,8,8,8,0,8
2/3/15,16,-6,0,0,4,8,8,8,0,8
2/4/15,18,-4,0.11,1.5,6,8,8,8,0,8
2/5/15,19,-13,0,0,6,8,8,8,0,8
2/6/15,19,-14,0,0,6,8,8,8,0,8
2/7/15,30,11,0,0,6,8,8,8,0,8
2/8/15,38,13,0,0,5,8,8,8,0,8
2/9/15,38,13,0,0,5,8,8,8,0,8
2/10/15,29,2,0,0,4,8,8,8,0,8
2/11/15,32,2,T,T,4,8,8,8,0,8
2/12/15,31,4,0,0,4,8,8,8,0,8
2/13/15,15,-6,0,0,4,8,8,8,0,8
2/14/15,27,4,T,T,4,8,8,8,0,8
2/15/15,8,-5,0,0,4,8,8,8,0,8
2/16/15,11,0,0,0,4,8,8,8,0,8
2/17/15,18,7,T,T,4,8,8,8,0,8
2/18/15,18,0,T,T,4,8,8,8,0,8
2/19/15,4,-11,0,0,4,8,8,8,0,8
2/20/15,7,-12,0,0,4,8,8,8,0,8
2/21/15,21,1,0,0,4,8,8,8,0,8
2/22/15,31,6,0,0,3,8,8,8,0,8
2/23/15,10,-14,0,0,3,8,8,8,0,8
2/24/15,16,-14,0,0,3,8,8,8,0,8
2/25/15,35,5,0,0,3,8,8,8,0,8
2/26/15,18,0,T,T,3,8,8,8,0,8
2/27/15,15,-11,0,0,3,8,8,8,0,8
2/28/15,18,-9,0,0,3,8,8,8,0,8
3/1/15,21,-9,T,T,3,8,8,8,0,8
3/2/15,29,7,0,0,3,8,8,8,0,8
3/3/15,30,7,T,T,3,8,8,8,0,8
3/4/15,31,9,0,0,3,8,8,8,0,8
3/5/15,31,-6,0,0,3,8,8,8,0,8
3/6/15,17,-6,0,0,3,8,8,8,0,8
3/7/15,33,-6,0,0,3,8,8,8,0,8
3/8/15,45,25,0,0,3,8,8,8,0,8
3/9/15,49,24,0,0,T,8,8,8,0,8
3/10/15,54,25,0,0,0,8,8,8,0,8
3/11/15,60,25,0,0,0,8,8,8,0,8
3/12/15,59,25,0,0,0,8,8,8,0,8
3/13/15,59,30,0,0,0,8,8,8,0,8
3/14/15,68,31,0,0,0,8,8,8,0,8
3/15/15,59,25,0,0,0,8,8,8,0,8
3/16/15,63,25,0,0,0,8,8,8,0,8
3/17/15,70,25,0,0,0,8,8,8,0,8
3/18/15,46,22,0,0,0,8,8,8,0,8
3/19/15,50,22,0,0,0,8,8,8,0,8
3/20/15,50,22,0,0,0,8,8,8,0,8
3/21/15,58,31,0,0,0,8,8,8,0,8
3/22/15,58,26,0,0,0,8,8,8,0,8
3/23/15,37,25,0.1,1.7,1,8,8,8,0,8
3/24/15,38,17,0,0,0,8,8,8,0,8
3/25/15,44,18,0.35,0.5,T,8,8,8,0,8
3/26/15,46,32,0,0,0,8,8,8,0,8
3/27/15,37,16,0,0,0,8,8,8,0,8
3/28/15,37,13,0,0,0,8,8,8,0,8
3/29/15,42,29,0.04,T,0,8,8,8,0,8
3/30/15,45,28,T,0,0,8,8,8,0,8
3/31/15,56,31,0,0,0,8,8,8,0,8
4/1/15,62,30,0,0,0,8,8,8,0,8
4/2/15,77,30,0,0,0,8,8,8,0,8
4/3/15,67,42,0,0,0,8,8,8,0,8
4/4/15,67,22,0,0,0,8,8,8,0,8
4/5/15,58,29,0,0,0,8,8,8,0,8
4/6/15,62,28,0,0,0,8,8,8,0,8
4/7/15,62,29,0.19,0,0,8,8,8,0,8
4/8/15,47,37,0.88,0,0,8,8,8,0,8
4/9/15,44,39,2.54,0,0,8,8,8,0,8
4/10/15,53,36,1.1,0,0,8,8,8,0,8
4/11/15,53,33,0.05,0,0,8,8,8,0,8
4/12/15,65,38,0,0,0,8,8,8,0,8
4/13/15,72,49,0.26,0,0,8,8,8,0,8
4/14/15,66,31,0,0,0,8,8,8,0,8
4/15/15,68,31,0,0,0,8,8,8,0,8
4/16/15,69,34,0,0,0,8,8,8,0,8
4/17/15,74,35,0,0,0,8,8,8,0,8
4/18/15,79,42,0,0,0,8,8,8,0,8
4/19/15,70,41,0,0,0,8,8,8,0,8
4/20/15,76,41,0.65,0,0,8,8,8,0,8
4/21/15,46,35,0.15,0,0,8,8,8,0,8
4/22/15,42,32,0.06,0,0,8,8,8,0,8
4/23/15,47,25,0,0,0,8,8,8,0,8
4/24/15,55,24,0,0,0,8,8,8,0,8
4/25/15,56,28,0.33,0,0,8,8,8,0,8
4/26/15,56,28,0,0,0,8,8,8,0,8
4/27/15,62,30,0,0,0,8,8,8,0,8
4/28/15,68,30,0,0,0,8,8,8,0,8
4/29/15,69,35,0,0,0,8,8,8,0,8
4/30/15,68,31,0,0,0,8,8,8,0,8
5/1/15,64,33,0,0,0,8,8,8,0,8
5/2/15,69,36,0,M,M,8,8,8,,
5/3/15,78,52,0,M,M,8,8,8,,
5/4/15,78,56,0.62,M,M,8,8,8,,
5/5/15,77,50,0.18,M,M,8,8,8,,
5/6/15,57,50,0.19,M,M,8,8,8,,
5/7/15,78,51,0.04,M,M,8,8,8,,
5/8/15,84,59,0,M,M,8,8,8,,
5/9/15,76,55,0,M,M,8,8,8,,
5/10/15,70,49,0.01,M,M,8,8,8,,
5/11/15,59,50,0.11,M,M,8,8,8,,
5/12/15,67,44,0.25,M,M,8,8,8,,
5/13/15,67,32,0.01,M,M,8,8,8,,
5/14/15,65,37,0,M,M,8,8,8,,
5/15/15,66,37,0.25,M,M,8,8,8,,
5/16/15,74,58,0.05,M,M,8,8,8,,
5/17/15,82,59,T,M,M,8,8,8,,
5/18/15,83,59,0.31,M,M,8,8,8,,
5/19/15,61,42,0.01,M,M,8,8,8,,
5/20/15,56,40,0,M,M,8,8,8,,
5/21/15,52,41,0,M,M,8,8,8,,
5/22/15,73,37,0,M,M,8,8,8,,
5/23/15,74,41,0,M,M,8,8,8,,
5/24/15,81,41,0,M,M,8,8,8,,
5/25/15,66,58,1.35,M,M,8,8,8,,
5/26/15,80,63,0.28,M,M,8,8,8,,
5/27/15,77,59,3.23,M,M,8,8,8,,
5/28/15,77,55,0,M,M,8,8,8,,
5/29/15,85,55,0.25,M,M,8,8,8,,
5/30/15,85,55,1.29,M,M,8,8,8,,
5/31/15,56,39,0.19,M,M,8,8,8,,
6/1/15,64,37,0,M,M,8,8,8,,
6/2/15,70,37,0,M,M,8,8,8,,
6/3/15,76,51,0,M,M,8,8,8,,
6/4/15,80,60,0,M,M,8,8,8,,
6/5/15,81,59,0,M,M,8,8,8,,
6/6/15,71,45,0,M,M,8,8,8,,
6/7/15,77,46,T,M,M,8,8,8,,
6/8/15,82,59,0.15,M,M,8,8,8,,
6/9/15,82,54,0.04,M,M,8,8,8,,
6/10/15,90,56,0,M,M,8,8,8,,
6/11/15,84,55,0,M,M,8,8,8,,
6/12/15,67,57,1.56,M,M,8,8,8,,
6/13/15,69,58,0.02,M,M,8,8,8,,
6/14/15,72,60,0.03,M,M,8,8,8,,
6/15/15,83,64,0.07,M,M,8,8,8,,
6/16/15,79,55,0.03,M,M,8,8,8,,
6/17/15,80,52,0,M,M,8,8,8,,
6/18/15,80,62,0,M,M,8,8,8,,
6/19/15,79,51,0,M,M,8,8,8,,
6/20/15,79,51,0,M,M,8,8,8,,
6/21/15,74,57,0.02,M,M,8,8,8,,
6/22/15,84,61,0,M,M,8,8,8,,
6/23/15,84,58,0.76,M,M,8,8,8,,
6/24/15,84,53,0,M,M,8,8,8,,
6/25/15,83,60,0,M,M,8,8,8,,
6/26/15,80,57,0.15,M,M,8,8,8,,
6/27/15,75,56,0.11,M,M,8,8,8,,
6/28/15,79,52,T,M,M,8,8,8,,
6/29/15,74,60,0.11,M,M,8,8,8,,
6/30/15,80,55,0.04,M,M,8,8,8,,
7/1/15,76,52,0,M,M,8,8,8,,
7/2/15,71,47,0,M,M,8,8,8,,
7/3/15,75,47,0,M,M,8,8,8,,
7/4/15,76,53,0,M,M,8,8,8,,
7/5/15,79,57,0,M,M,8,8,8,,
7/6/15,85,59,0,M,M,8,8,8,,
7/7/15,81,58,0.48,M,M,8,8,8,,
7/8/15,70,51,0,M,M,8,8,8,,
7/9/15,73,51,0,M,M,8,8,8,,
7/10/15,79,54,0,M,M,8,8,8,,
7/11/15,82,58,0,M,M,8,8,8,,
7/12/15,80,58,0,M,M,8,8,8,,
7/13/15,86,65,1.13,M,M,8,8,8,,
7/14/15,88,65,0.6,M,M,8,8,8,,
7/15/15,81,52,0,M,M,8,8,8,,
7/16/15,79,55,0,M,M,8,8,8,,
7/17/15,72,62,0.39,M,M,8,8,8,,
7/18/15,90,68,0.48,M,M,8,8,8,,
7/19/15,88,67,T,M,M,8,8,8,,
7/20/15,81,59,0,M,M,8,8,8,,
7/21/15,82,55,T,M,M,8,8,8,,
7/22/15,82,54,0,M,M,8,8,8,,
7/23/15,82,56,0,M,M,8,8,8,,
7/24/15,86,58,0,M,M,8,8,8,,
7/25/15,83,62,0,M,M,8,8,8,,
7/26/15,88,60,0,M,M,8,8,8,,
7/27/15,85,57,0,M,M,8,8,8,,
7/28/15,90,60,0,M,M,8,8,8,,
7/29/15,87,65,0,M,M,8,8,8,,
7/30/15,84,63,0,M,M,8,8,8,,
7/31/15,86,58,0,M,M,8,8,8,,
8/1/15,86,52,0,M,M,8,8,8,,
8/2/15,85,65,0,M,M,8,8,8,,
8/3/15,91,58,0,M,M,8,8,8,,
8/4/15,80,51,0,M,M,8,8,8,,
8/5/15,80,52,0,M,M,8,8,8,,
8/6/15,83,54,0,M,M,8,8,8,,
8/7/15,84,55,0.04,M,M,8,8,8,,
8/8/15,80,60,0.75,M,M,8,8,8,,
8/9/15,71,61,0,M,M,8,8,8,,
8/10/15,85,64,0.08,M,M,8,8,8,,
8/11/15,83,56,0,M,M,8,8,8,,
8/12/15,82,52,0,M,M,8,8,8,,
8/13/15,84,54,0,M,M,8,8,8,,
8/14/15,86,65,T,M,M,8,8,8,,
8/15/15,92,65,0,M,M,8,8,8,,
8/16/15,94,65,0,M,M,8,8,8,,
8/17/15,90,67,0,M,M,8,8,8,,
8/18/15,84,68,0.13,M,M,8,8,8,,
8/19/15,84,66,0.98,M,M,8,8,8,,
8/20/15,68,57,0.11,M,M,8,8,8,,
8/21/15,72,48,0.05,M,M,8,8,8,,
8/22/15,84,50,0,M,M,8,8,8,,
8/23/15,82,61,0,M,M,8,8,8,,
8/24/15,71,53,0.01,M,M,8,8,8,,
8/25/15,65,54,0,M,M,8,8,8,,
8/26/15,66,54,0,M,M,8,8,8,,
8/27/15,74,49,0,M,M,8,8,8,,
8/28/15,78,49,0,M,M,8,8,8,,
8/29/15,68,57,1.32,M,M,8,8,8,,
8/30/15,70,60,T,M,M,8,8,8,,
8/31/15,76,55,0,M,M,8,8,8,,
9/1/15,84,59,0,M,M,8,8,8,,
9/2/15,90,63,0,M,M,8,8,8,,
9/3/15,90,63,0,M,M,8,8,8,,
9/4/15,86,64,0,M,M,8,8,8,,
9/5/15,86,63,0,M,M,8,8,8,,
9/6/15,89,67,0,M,M,8,8,8,,
9/7/15,93,71,0.11,M,M,8,8,8,,
9/8/15,93,69,0.16,M,M,8,8,8,,
9/9/15,77,52,0.36,M,M,8,8,8,,
9/10/15,80,53,0.12,M,M,8,8,8,,
9/11/15,75,51,0,M,M,8,8,8,,
9/12/15,65,47,0,M,M,8,8,8,,
9/13/15,66,40,0,M,M,8,8,8,,
9/14/15,72,49,0,M,M,8,8,8,,
9/15/15,80,49,0,M,M,8,8,8,,
9/16/15,85,63,0,M,M,8,8,8,,
9/17/15,85,64,0,M,M,8,8,8,,
9/18/15,81,66,2.19,M,M,8,8,8,,
9/19/15,71,55,0.57,M,M,8,8,8,,
9/20/15,68,43,0,M,M,8,8,8,,
9/21/15,73,44,0,M,M,8,8,8,,
9/22/15,76,48,0,M,M,8,8,8,,
9/23/15,80,49,0,M,M,8,8,8,,
9/24/15,83,51,0,M,M,8,8,8,,
9/25/15,79,52,0,M,M,8,8,8,,
9/26/15,80,51,0,M,M,8,8,8,,
9/27/15,80,52,0,M,M,8,8,8,,
9/28/15,76,54,0,M,M,8,8,8,,
9/29/15,81,55,1.49,M,M,8,8,8,,
9/30/15,63,39,0,M,M,8,8,8,,
10/1/15,63,39,0,0,0,8,8,8,0,8
10/2/15,63,39,0,0,0,8,8,8,0,8
10/3/15,62,38,0,0,0,8,8,8,0,8
10/4/15,57,46,0,0,0,8,8,8,0,8
10/5/15,55,48,T,0,0,8,8,8,0,8
10/6/15,61,48,0,0,0,8,8,8,0,8
10/7/15,69,44,0,0,0,8,8,8,0,8
10/8/15,66,44,0,0,0,8,8,8,0,8
10/9/15,74,52,0,0,0,8,8,8,0,8
10/10/15,61,35,0,0,0,8,8,8,0,8
10/11/15,65,35,0,0,0,8,8,8,0,8
10/12/15,80,53,0,0,0,8,8,8,0,8
10/13/15,71,48,0,0,0,8,8,8,0,8
10/14/15,59,33,0,0,0,8,8,8,0,8
10/15/15,64,33,0,0,0,8,8,8,0,8
10/16/15,65,36,0,0,0,8,8,8,0,8
10/17/15,50,24,0,0,0,8,8,8,0,8
10/18/15,52,25,0,0,0,8,8,8,0,8
10/19/15,61,25,0,0,0,8,8,8,0,8
